Batch,File,Repository,Commit SHA,Description,is_pure_rename
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method private testMaxConcurrentAttempts(maxConcurrentAttempts int) : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable jid : JobID to jobId : JobID in method public testMaxConcurrentAttempsWithSubsumption() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testMaxConcurrentAttempsWithSubsumption() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable jid : JobID to jobId : JobID in method public testPeriodicSchedulingWithInactiveTasks() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testPeriodicSchedulingWithInactiveTasks() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testConcurrentSavepoints() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testMinDelayBetweenSavepoints() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testExternalizedCheckpoints() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testCheckpointStatsTrackerPendingCheckpointCallback() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testCheckpointStatsTrackerRestoreCallback() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable jid : JobID to jobId : JobID in method public testSharedStateRegistrationOnRestore() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testSharedStateRegistrationOnRestore() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,44797b7fef5b226e1b494e4c8590a1052466c07e,Rename Variable coord : CheckpointCoordinator to checkpointCoordinator : CheckpointCoordinator in method public testTriggerCheckpointAfterCancel() : void from class org.apache.flink.runtime.checkpoint.CheckpointCoordinatorTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,41f995bd005a0c20c47d10b3e700c005b445dbdf,Rename Variable resourceProfile1 : ResourceProfile to resourceProfile : ResourceProfile in method public testResourceProfileOfSlotProfile() : void from class org.apache.flink.runtime.scheduler.MergingSharedSlotProfileRetrieverTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,2b4c8534b52f30390d1b2c0a0437c941d3690e90,"Rename Variable execution : null to executionId : ExecutionVertexID in method private allocateLogicalSlotsFromSharedSlots(sharedSlotProfileRetriever SharedSlotProfileRetriever, executionsByGroup Map<ExecutionSlotSharingGroup,List<ExecutionVertexID>>) : Map<ExecutionVertexID,SlotExecutionVertexAssignment> from class org.apache.flink.runtime.scheduler.SlotSharingExecutionSlotAllocator",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,6ed2954e87b267f027f6e71cd7b812596842b82f,"Rename Variable cli : CliClient to client : CliClient in method private verifyUpdateSubmission(statement String, failExecution boolean, testFailure boolean) : void from class org.apache.flink.table.client.cli.CliClientTest",Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,f42a3ebc3e81a034b7221a803c153636fef34903,"Rename Variable id : null to finishedSplitId : String in method private finishCurrentFetch(fetch RecordsWithSplitIds<E>, output ReaderOutput<T>) : void from class org.apache.flink.connector.base.source.reader.SourceReaderBase",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,7d41f1b728ba12c8bc4a2886d6d172a5e80b0e08,"Rename Variable writeModeParm : Optional<String> to writeModeParam : Optional<String> in method protected createTableSink(isStreaming Boolean, properties Map<String,String>) : CsvTableSink from class org.apache.flink.table.sinks.CsvTableSinkFactoryBase",Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,3df63de39dda575e58e8f46acce0926f2b5d908f,Rename Variable stringFlinkKafkaProducer010 : FlinkKafkaProducer010<String> to stringFlinkKafkaProducer : FlinkKafkaProducer<String> in method public main(args String[]) : void from class org.apache.flink.schema.registry.test.TestAvroConsumerConfluent,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,3df63de39dda575e58e8f46acce0926f2b5d908f,Rename Variable avroFlinkKafkaProducer010 : FlinkKafkaProducer010<User> to avroFlinkKafkaProducer : FlinkKafkaProducer<User> in method public main(args String[]) : void from class org.apache.flink.schema.registry.test.TestAvroConsumerConfluent,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,c60aaff0249bfd6b5871b7f82e03efc487a54d6b,Rename Variable defaultCapacityFutureCompletingBlockingQueue : FutureCompletingBlockingQueue<Object> to queue : FutureCompletingBlockingQueue<Object> in method public testQueueDefaultCapacity() : void from class org.apache.flink.connector.base.source.reader.synchronization.FutureCompletingBlockingQueueTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,12261c6b7ed6478a9b9f6a69cb58246b83cab9b7,Rename Variable ioe : IOException to e : Exception in method package runOnce() : void from class org.apache.flink.connector.base.source.reader.fetcher.SplitFetcher,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,12261c6b7ed6478a9b9f6a69cb58246b83cab9b7,Rename Variable lastInterrupt : int to lastWakeup : int in method public run() : void from class org.apache.flink.connector.base.source.reader.fetcher.SplitFetcherTest.testWakeup.wakeUpCaller.new Thread,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,12261c6b7ed6478a9b9f6a69cb58246b83cab9b7,Rename Variable interruptRecordsInterval : int to wakeupRecordsInterval : int in method public testWakeup() : void from class org.apache.flink.connector.base.source.reader.fetcher.SplitFetcherTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,12261c6b7ed6478a9b9f6a69cb58246b83cab9b7,Rename Variable interrupter : Thread to wakeUpCaller : Thread in method public testWakeup() : void from class org.apache.flink.connector.base.source.reader.fetcher.SplitFetcherTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,ae96b37de7bcb88cf1a933c015172f1d162cbad7,Rename Variable i : int to j : int in method private randomPath(rnd Random) : Path from class org.apache.flink.runtime.state.filesystem.FsStorageLocationReferenceTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,bbcd0c791371c2c6b3e477a83adfbd78dbee2602,Rename Variable config : ClientConfiguration to clientConfiguration : ClientConfiguration in method public createKinesisAsyncClient(configProps Properties) : KinesisAsyncClient from class org.apache.flink.streaming.connectors.kinesis.util.AwsV2Util,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,1c41c1e79b9ff0058f4f9a8c37617f8d66a6361f,"Rename Variable abstractPythonFunctionOperatorBase : AbstractPythonFunctionOperatorBase to abstractPythonFunctionOperator : AbstractPythonFunctionOperator in method public generateStreamGraphWithDependencies(env StreamExecutionEnvironment, clearTransformations boolean) : StreamGraph from class org.apache.flink.python.util.PythonConfigUtil",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,46f1c4499768ead9b038e1f69ed31fafb102a0b6,Rename Variable column : SqlTableColumn to regularColumn : SqlRegularColumn in method private collectPhysicalFieldsTypes(derivedColumns List<SqlNode>) : void from class org.apache.flink.table.planner.operations.MergeTableLikeUtil.SchemaBuilder,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,46f1c4499768ead9b038e1f69ed31fafb102a0b6,Rename Variable column : SqlTableColumn to tableColumn : SqlTableColumn in method public hasRegularColumnsOnly() : boolean from class org.apache.flink.sql.parser.ddl.SqlCreateTable,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e2deb9227387a7fbbf090c8279698194e2611f75,Rename Variable t : Throwable to ignored : Throwable in method protected internalHandleException(ioex IOException) : void from class org.apache.flink.runtime.operators.sort.ThreadBase,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e2deb9227387a7fbbf090c8279698194e2611f75,Rename Variable t : Throwable to ignored : Throwable in method public close() : void from class org.apache.flink.runtime.operators.sort.ExternalSorter,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e2deb9227387a7fbbf090c8279698194e2611f75,Rename Variable t : Throwable to ignored : Throwable in method public close() : void from class org.apache.flink.runtime.operators.sort.ExternalSorter,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e2deb9227387a7fbbf090c8279698194e2611f75,Rename Variable t : Throwable to ignored : Throwable in method public close() : void from class org.apache.flink.runtime.operators.sort.ExternalSorter,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e2deb9227387a7fbbf090c8279698194e2611f75,Rename Variable resIter : MutableObjectIterator<E> to largeRecords : MutableObjectIterator<E> in method public go() : void from class org.apache.flink.runtime.operators.sort.SpillingThread,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e2deb9227387a7fbbf090c8279698194e2611f75,Rename Variable element : CircularElement<E> to circElement : CircularElement<E> in method public go() : void from class org.apache.flink.runtime.operators.sort.SpillingThread,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e2deb9227387a7fbbf090c8279698194e2611f75,Rename Variable resIter : MutableObjectIterator<E> to largeRecords : MutableObjectIterator<E> in method private mergeOnDisk(channelIDs List<ChannelWithBlockCount>) : void from class org.apache.flink.runtime.operators.sort.SpillingThread,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,ea63ab5f79b4179bbc0bebc8df7d543c36bf9299,Rename Variable moreAvailable : boolean to nextDataType : Buffer.DataType in method private getNextRecoveredStateBuffer() : BufferAndAvailability from class org.apache.flink.runtime.io.network.partition.consumer.RecoveredInputChannel,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,ea63ab5f79b4179bbc0bebc8df7d543c36bf9299,Rename Variable moreAvailable : boolean to nextDataType : Buffer.DataType in method package getNextBuffer() : Optional<BufferAndAvailability> from class org.apache.flink.runtime.io.network.partition.consumer.RemoteInputChannel,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,ea63ab5f79b4179bbc0bebc8df7d543c36bf9299,Rename Variable moreAvailable : boolean to nextType : Buffer.DataType in method private setupInputChannels() : void from class org.apache.flink.runtime.io.network.partition.consumer.StreamTestSingleInputGate,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,052b71d8a97c3ad75322be1ab316db474e694d6f,"Rename Variable inputChannel : Optional<InputChannel> to inputChannelOpt : Optional<InputChannel> in method private waitAndGetNextData(blocking boolean) : Optional<InputWithData<InputChannel,BufferAndAvailability>> from class org.apache.flink.runtime.io.network.partition.consumer.SingleInputGate",Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,052b71d8a97c3ad75322be1ab316db474e694d6f,"Rename Variable result : Optional<BufferAndAvailability> to bufferAndAvailabilityOpt : Optional<BufferAndAvailability> in method private waitAndGetNextData(blocking boolean) : Optional<InputWithData<InputChannel,BufferAndAvailability>> from class org.apache.flink.runtime.io.network.partition.consumer.SingleInputGate",Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e5a0879f394a78c2f54cd267ec43beb0ba42baa1,Rename Variable partition : PipelinedSubpartition to subpartition : PipelinedSubpartition in method public testFairConsumptionLocalChannelsPreFilled() : void from class org.apache.flink.runtime.io.network.partition.InputGateFairnessTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,38d1e843d6a60c1fca024f7c6c211efbfebeca58,"Rename Variable inputGate : Optional<IndexedInputGate> to inputGateOpt : Optional<IndexedInputGate> in method private waitAndGetNextData(blocking boolean) : Optional<InputWithData<IndexedInputGate,BufferOrEvent>> from class org.apache.flink.runtime.io.network.partition.consumer.UnionInputGate",Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,38d1e843d6a60c1fca024f7c6c211efbfebeca58,"Rename Variable bufferOrEvent : Optional<BufferOrEvent> to nextOpt : Optional<BufferOrEvent> in method private waitAndGetNextData(blocking boolean) : Optional<InputWithData<IndexedInputGate,BufferOrEvent>> from class org.apache.flink.runtime.io.network.partition.consumer.UnionInputGate",Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,3fcfb73177c25bc5dc1cc23927fd9d8bc2b6cead,Rename Variable deserializationSchema : SerializationSchema<GenericRecord> to serializationSchema : SerializationSchema<GenericRecord> in method public testGenericRecord() : void from class org.apache.flink.formats.avro.AvroSerializationSchemaTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,3fcfb73177c25bc5dc1cc23927fd9d8bc2b6cead,Rename Variable deserializer : SerializationSchema<Address> to serializer : SerializationSchema<Address> in method public testSpecificRecord() : void from class org.apache.flink.formats.avro.AvroSerializationSchemaTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,73a1441952f273ad0ed5ce09eae299f936683b16,"Rename Variable operatorManagedMemoryWeight : int to operatorScopeUseCaseWeights : Map<ManagedMemoryUseCase,Integer> in method private setManagedMemoryFractionForSlotSharingGroup(slotSharingGroup SlotSharingGroup, vertexHeadOperators Map<JobVertexID,Integer>, vertexOperators Map<JobVertexID,Set<Integer>>, operatorConfigs Map<Integer,StreamConfig>, vertexChainedConfigs Map<Integer,Map<Integer,StreamConfig>>, operatorScopeManagedMemoryUseCaseWeightsRetriever java.util.function.Function<Integer,Map<ManagedMemoryUseCase,Integer>>, slotScopeManagedMemoryUseCasesRetriever java.util.function.Function<Integer,Set<ManagedMemoryUseCase>>) : void from class org.apache.flink.streaming.api.graph.StreamingJobGraphGenerator",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,73a1441952f273ad0ed5ce09eae299f936683b16,"Rename Variable groupManagedMemoryWeight : int to groupOperatorScopeUseCaseWeights : Map<ManagedMemoryUseCase,Integer> in method private setManagedMemoryFractionForSlotSharingGroup(slotSharingGroup SlotSharingGroup, vertexHeadOperators Map<JobVertexID,Integer>, vertexOperators Map<JobVertexID,Set<Integer>>, operatorConfigs Map<Integer,StreamConfig>, vertexChainedConfigs Map<Integer,Map<Integer,StreamConfig>>, operatorScopeManagedMemoryUseCaseWeightsRetriever java.util.function.Function<Integer,Map<ManagedMemoryUseCase,Integer>>, slotScopeManagedMemoryUseCasesRetriever java.util.function.Function<Integer,Set<ManagedMemoryUseCase>>) : void from class org.apache.flink.streaming.api.graph.StreamingJobGraphGenerator",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,73a1441952f273ad0ed5ce09eae299f936683b16,"Rename Variable managedMemoryWeights : List<Integer> to operatorScopeManagedMemoryUseCaseWeights : List<Map<ManagedMemoryUseCase,Integer>> in method public testManagedMemoryFractionForUnknownResourceSpec() : void from class org.apache.flink.streaming.api.graph.StreamingJobGraphGeneratorTest",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,88a07a9eb65514cf1874a27afc72bd430d87d11f,Rename Variable allPartitions : ResultSubpartition[] to numSubpartitions : int in method package refreshAndGetMin() : int from class org.apache.flink.runtime.io.network.metrics.ResultPartitionMetrics,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable bufferProvider : TestPooledBufferProvider to bufferPool : BufferPool in method public testRandomEmitAndBufferRecycling() : void from class org.apache.flink.runtime.io.network.api.writer.BroadcastRecordWriterTest,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,"Rename Variable j : int to i : int in method private verifyBroadcastEvent(writerDelegate RecordWriterDelegate, partitions List<ResultPartition>) : void from class org.apache.flink.runtime.io.network.api.writer.RecordWriterDelegateTest",Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable partitionWriter : ResultPartitionWriter to partition : ResultPartition in method public testBroadcastEventNoRecords() : void from class org.apache.flink.runtime.io.network.api.writer.RecordWriterTest,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable partitionWriter : ResultPartitionWriter to partition : ResultPartition in method public testBroadcastEventMixedRecords() : void from class org.apache.flink.runtime.io.network.api.writer.RecordWriterTest,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable partitionWriter : ResultPartitionWriter to partition : ResultPartition in method public testBroadcastEmitRecord() : void from class org.apache.flink.runtime.io.network.api.writer.RecordWriterTest,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable consumableNotifyingPartitionWriter : ResultPartitionWriter to partitionWriter : ResultPartitionWriter in method private testAddOnFinishedPartition(partitionType ResultPartitionType) : void from class org.apache.flink.runtime.io.network.partition.ResultPartitionTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable consumableNotifyingPartitionWriter : ResultPartitionWriter to partitionWriter : ResultPartitionWriter in method private testAddOnReleasedPartition(partitionType ResultPartitionType) : void from class org.apache.flink.runtime.io.network.partition.ResultPartitionTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable partition : ResultPartition to bufferWritingResultPartition : BufferWritingResultPartition in method private testAddOnReleasedPartition(partitionType ResultPartitionType) : void from class org.apache.flink.runtime.io.network.partition.ResultPartitionTest,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable consumerAndChannel : BufferConsumerAndChannel to bufferAndChannel : BufferAndChannel in method public call() : Boolean from class org.apache.flink.runtime.io.network.util.TestPartitionProducer,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,900a896922403f4c1538d4b785d17b7cf72abcd7,Rename Variable consumerAndChannel : BufferConsumerAndChannel to bufferAndChannel : BufferAndChannel in method public call() : Boolean from class org.apache.flink.runtime.io.network.util.TestSubpartitionProducer,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,72bec3897c5df3d1a5dae5b38583f4c0d27a6205,"Rename Variable sourceOperator : SourceOperator<?,?> to sourceTaskInput : StreamTaskSourceInput<?> in method public StreamMultipleInputProcessor(checkpointedInputGates CheckpointedInputGate[], configuredInputs InputConfig[], ioManager IOManager, streamStatusMaintainer StreamStatusMaintainer, mainOperator MultipleInputStreamOperator<?>, inputSelectionHandler MultipleInputSelectionHandler, inputWatermarkGauges WatermarkGauge[], operatorChain OperatorChain<?,?>, numRecordsIn Counter) from class org.apache.flink.streaming.runtime.io.StreamMultipleInputProcessor",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,f7adc87c80c2f938d9888e445a3f0d77afd8b1bb,Rename Variable inputGate : InputGate to input : CheckpointableInput in method private resumeConsumption(channelInfo InputChannelInfo) : void from class org.apache.flink.streaming.runtime.io.CheckpointBarrierAligner,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,f7adc87c80c2f938d9888e445a3f0d77afd8b1bb,"Rename Variable gate : InputGate to input : CheckpointableInput in method public processBarrier(barrier CheckpointBarrier, channelInfo InputChannelInfo) : void from class org.apache.flink.streaming.runtime.io.CheckpointBarrierUnaligner",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,f7adc87c80c2f938d9888e445a3f0d77afd8b1bb,Rename Variable gate : InputGate to input : CheckpointableInput in method private resetPendingCheckpoint(cancelledId long) : void from class org.apache.flink.streaming.runtime.io.CheckpointBarrierUnaligner,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,f7adc87c80c2f938d9888e445a3f0d77afd8b1bb,"Rename Variable sortedInputGates : IndexedInputGate[] to sortedInputs : CheckpointableInput[] in method public createCheckpointedMultipleInputGate(toNotifyOnCheckpoint AbstractInvokable, config StreamConfig, checkpointCoordinator SubtaskCheckpointCoordinator, taskIOMetricGroup TaskIOMetricGroup, taskName String, mailboxExecutor MailboxExecutor, inputGates List<IndexedInputGate>...) : CheckpointedInputGate[] from class org.apache.flink.streaming.runtime.io.InputProcessorUtil",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,3bf4edff99d57201a84098f8c03f4dd951e75c56,Rename Variable future : CompletableFuture<Void> to toNotify : CompletableFuture<?> in method public markAvailable() : void from class org.apache.flink.api.connector.source.mocks.MockSourceReader,No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,90e86eaa308e42ed3bb72ee5387b5b6ff3db1c11,Rename Variable headOperatorId : OperatorID to mainOperatorId : OperatorID in method public testWatermarkMetrics() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTaskTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,90e86eaa308e42ed3bb72ee5387b5b6ff3db1c11,Rename Variable headOperatorMetricGroup : InterceptingOperatorMetricGroup to mainOperatorMetricGroup : InterceptingOperatorMetricGroup in method public testWatermarkMetrics() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTaskTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,90e86eaa308e42ed3bb72ee5387b5b6ff3db1c11,Rename Variable headInput1WatermarkGauge : Gauge<Long> to mainInput1WatermarkGauge : Gauge<Long> in method public testWatermarkMetrics() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTaskTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,90e86eaa308e42ed3bb72ee5387b5b6ff3db1c11,Rename Variable headInput2WatermarkGauge : Gauge<Long> to mainInput2WatermarkGauge : Gauge<Long> in method public testWatermarkMetrics() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTaskTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,90e86eaa308e42ed3bb72ee5387b5b6ff3db1c11,Rename Variable headInput3WatermarkGauge : Gauge<Long> to mainInput3WatermarkGauge : Gauge<Long> in method public testWatermarkMetrics() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTaskTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,90e86eaa308e42ed3bb72ee5387b5b6ff3db1c11,Rename Variable headInputWatermarkGauge : Gauge<Long> to mainInputWatermarkGauge : Gauge<Long> in method public testWatermarkMetrics() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTaskTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,90e86eaa308e42ed3bb72ee5387b5b6ff3db1c11,Rename Variable headOutputWatermarkGauge : Gauge<Long> to mainOutputWatermarkGauge : Gauge<Long> in method public testWatermarkMetrics() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTaskTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,7bfd8ec1e3793e339ef999cdbdd78be628032630,Rename Variable numberOfInputs : int to numberOfNetworkInputs : int in method public init() : void from class org.apache.flink.streaming.runtime.tasks.MultipleInputStreamTask,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,7bfd8ec1e3793e339ef999cdbdd78be628032630,Rename Variable transform : MultipleInputTransformation<Long> to multipleInput : MultipleInputTransformation<Long> in method public testNonKeyed(withUnion boolean) : void from class org.apache.flink.test.streaming.runtime.MultipleInputITCase,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,ef4d997756756bf0e1e722af8a3fcd6995f37dc8,Rename Variable reuse : null to jsonNode : null in method public createRowConverter(rowType RowType) : JsonToRowDataConverter from class org.apache.flink.formats.json.JsonToRowDataConverters,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,b4ae1170b11cabcb6737c390508e8b8cdfc7c6bd,Rename Variable hadoopConf : Configuration to hadoopConfiguration : Configuration in method public getHadoopConfiguration(hadoopConfDir String) : Configuration from class org.apache.flink.table.catalog.hive.util.HiveTableUtil,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,8d50daa7e13e00cffbd09efac73e6bea0e48ee5c,"Rename Variable executionVertexId : ExecutionVertexID to entry : Map.Entry<ExecutionVertexID,CompletableFuture<SingleLogicalSlot>> in method public release(cause Throwable) : void from class org.apache.flink.runtime.scheduler.SharedSlot",No
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e17dbab24f4f71c5472d27267e938791686e45c3,Rename Variable bufferPool : BufferPool to bufferPool1 : BufferPool in method public testBoundedPools() : void from class org.apache.flink.runtime.io.network.buffer.BufferPoolFactoryTest,Yes
batch_6,refactoring_83a8d57_082fceb.json,https://github.com/apache/flink.git,e17dbab24f4f71c5472d27267e938791686e45c3,Rename Variable availableFuture : CompletableFuture<?> to availableFuture2 : CompletableFuture<?> in method public testIsAvailableOrNot() : void from class org.apache.flink.runtime.io.network.buffer.LocalBufferPoolTest,Yes
