Batch,File,Repository,Commit SHA,Description
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,"Rename Parameter ioMemorySize : int to writeMemSize : long in method public SpillingThread(exceptionHandler ExceptionHandler<IOException>, queues CircularQueues, memoryManager MemoryManager, ioManager IOManager, writeMemSize long, readMemSize long, parentTask AbstractTask) from class eu.stratosphere.pact.runtime.sort.CombiningUnilateralSortMerger.SpillingThread"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,"Rename Parameter sizeSortBuffer : int to ioMemory : long in method public CombiningUnilateralSortMerger(combineStub ReduceStub<K,V,?,?>, memoryManager MemoryManager, ioManager IOManager, totalMemory long, ioMemory long, numSortBuffers int, maxNumFileHandles int, keySerialization SerializationFactory<K>, valueSerialization SerializationFactory<V>, keyComparator Comparator<K>, reader Reader<KeyValuePair<K,V>>, parentTask AbstractTask, combineLastMerge boolean) from class eu.stratosphere.pact.runtime.sort.CombiningUnilateralSortMerger"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,"Rename Parameter ioMemorySize : int to writeMemSize : long in method public SpillingThread(exceptionHandler ExceptionHandler<IOException>, queues CircularQueues, memoryManager MemoryManager, ioManager IOManager, writeMemSize long, readMemSize long, parentTask AbstractTask) from class eu.stratosphere.pact.runtime.sort.UnilateralSortMerger.SpillingThread"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,Rename Parameter numSortBuffers : int to numFileHandles : int in method public setNumFilehandles(numFileHandles int) : void from class eu.stratosphere.pact.runtime.task.util.TaskConfig
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,"Rename Parameter task : AbstractInvokable to owner : AbstractInvokable in method public allocate(owner AbstractInvokable, totalMemory long, minNumSegments int, minSegmentSize int) : List<MemorySegment> from class eu.stratosphere.nephele.services.memorymanager.MemoryManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,Rename Parameter sizeIOBuffer : int to memorySize : long in method public setMemorySize(memorySize long) : void from class eu.stratosphere.pact.runtime.task.util.TaskConfig
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,779f6a27c326cfff5f71abb19a0626a043cb234d,"Rename Parameter output : OptimizerNode to input : OptimizerNode in method public getLocalSortCost(node OptimizerNode, input OptimizerNode, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FallbackCostEstimator"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,3587cd094464b3402896c0994497f0698cc2e11e,"Rename Parameter buffers : Collection<T> to writeEnabled : boolean in method protected ChannelAccess(channelID Channel.ID, requestQueue RequestQueue<IORequest<T>>, writeEnabled boolean) from class eu.stratosphere.nephele.services.iomanager.ChannelAccess"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Parameter blockSize : int to bufferSize : int in method public getLocalSortSelfNestedLoopCost(node OptimizerNode, input PactConnection, bufferSize int, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FixedSizeClusterCostEstimator"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Parameter target : Costs to costs : Costs in method public getLocalSortCost(node OptimizerNode, input PactConnection, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FixedSizeClusterCostEstimator"
